rc_study_id,BioProject,organism,Run,complete
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897335,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897339,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897340,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897341,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897342,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897343,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897344,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897345,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897346,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897347,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897178,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897179,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897180,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897181,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897182,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897183,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897184,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897185,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897186,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897187,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897188,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897189,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897190,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897191,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897216,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897217,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897218,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897219,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897220,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897221,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897222,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897223,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897224,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897225,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897226,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897227,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897228,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897229,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897230,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897231,FALSE
PRJNA558435,PRJNA558435,Saccharomyces cerevisiae,SRR9897232,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065824,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065825,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065826,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065836,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065837,FALSE
PRJNA563844,PRJNA563844,Mus musculus,SRR10065838,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212832,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212833,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212834,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212835,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212836,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212837,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212838,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212839,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212840,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212841,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212842,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212843,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212844,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212845,FALSE
PRJNA575265,PRJNA575265,Streptomyces venezuelae,SRR10212846,FALSE
PRJNA575265,PRJNA575265,Streptomyces griseus,SRR10212831,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453098,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453099,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453100,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453101,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453102,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453103,FALSE
PRJNA578122,PRJNA578122,Saccharomyces cerevisiae,SRR11453104,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398489,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398490,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398491,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398492,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398493,FALSE
PRJNA587444,PRJNA587444,Caenorhabditis elegans,SRR10398494,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400989,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400990,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400991,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400992,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400993,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400994,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400995,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400996,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400997,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400998,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10400999,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401000,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401001,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401002,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401003,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401004,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401005,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401006,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401007,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401008,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401009,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401010,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401011,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401012,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401013,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401014,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401015,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401016,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401017,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401018,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401019,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401020,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401021,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401022,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401023,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401024,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401025,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401026,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401027,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401028,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401029,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401030,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401031,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401032,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401033,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401034,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401035,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401036,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401037,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401038,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401039,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401040,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401041,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401042,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401043,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401044,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401045,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401046,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401047,FALSE
PRJNA587699,PRJNA587699,Zymomonas mobilis,SRR10401048,FALSE
PRJNA590355,PRJNA590355,Homo sapiens,SRR10493408,FALSE
PRJNA590355,PRJNA590355,Homo sapiens,SRR10493409,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811655,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811656,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811657,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811658,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811659,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811660,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811661,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811662,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811663,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811664,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811665,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811666,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811667,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811668,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811669,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811670,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811671,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811672,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811673,FALSE
PRJNA598453,PRJNA598453,Escherichia coli,SRR10811674,FALSE
PRJNA605796,PRJNA605796,Homo sapiens,SRR11053492,FALSE
PRJNA605796,PRJNA605796,Homo sapiens,SRR11053493,FALSE
PRJNA605796,PRJNA605796,Homo sapiens,SRR11053494,FALSE
PRJNA605796,PRJNA605796,Homo sapiens,SRR11053495,FALSE
PRJNA606888,PRJNA606888,Gossypium arboreum,SRR11093245,FALSE
PRJNA606888,PRJNA606888,Gossypium arboreum,SRR11093244,FALSE
PRJNA606888,PRJNA606888,Gossypium arboreum,SRR11093243,FALSE
PRJNA606888,PRJNA606888,Gossypium arboreum,SRR11093242,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273545,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273546,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273547,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273548,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273549,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273550,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273551,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273552,FALSE
PRJNA611609,PRJNA611609,Mus musculus,SRR11273553,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853192,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853191,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853190,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853189,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853188,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853187,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853186,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853185,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853184,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853183,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853182,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853181,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853180,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853179,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853170,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853169,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853168,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853167,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853163,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853162,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853161,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853160,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853159,FALSE
PRJNA634994,PRJNA634994,Rattus norvegicus,SRR11853158,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944058,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944057,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944056,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944055,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944054,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944053,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944052,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944051,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944050,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944049,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944047,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944046,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944045,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944044,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944043,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944042,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944041,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944040,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944039,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944038,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944037,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944036,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944035,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944034,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944033,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944032,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944031,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944030,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944029,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944028,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944027,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944026,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944025,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944024,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944023,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944022,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944021,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944020,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944019,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944018,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944017,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944016,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944015,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944014,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944013,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944012,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944011,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944010,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944009,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944008,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944007,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944006,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944005,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944004,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944003,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944002,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944001,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11944000,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943999,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943998,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943997,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943996,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943995,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943994,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943993,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943992,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943991,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943990,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943989,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943988,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943987,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943986,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943985,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943984,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943983,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943982,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943981,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943980,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943979,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943978,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943977,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943976,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943975,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943974,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943973,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943972,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943971,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943970,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943969,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943968,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943967,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943966,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943965,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943964,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943963,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943962,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943961,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943960,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943959,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943958,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943957,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943956,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943955,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943954,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943953,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943952,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943951,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943950,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943948,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943947,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943946,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943945,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943944,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943943,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943942,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943941,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943940,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943939,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943938,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943937,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943936,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943935,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943934,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943933,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943932,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943931,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943930,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943929,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943928,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943927,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943926,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943925,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943924,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943923,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943922,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943921,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943920,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943919,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943918,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943917,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943916,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943915,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943914,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943913,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943912,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943911,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943910,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943909,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943908,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943907,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943906,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943905,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943904,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943903,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943902,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943901,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943900,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943899,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943898,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943897,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943896,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943895,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943894,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943893,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943892,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943891,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943890,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943889,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943888,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943887,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943886,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943885,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943884,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943883,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943882,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943881,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943880,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943879,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943878,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943877,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943876,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943875,FALSE
PRJNA637713,PRJNA637713,Zea mays,SRR11943874,FALSE
